Accession,Length,Geo_Location
MT451210,29839,Australia: Victoria
MT451211,29813,Australia: Victoria
MT451212,29799,Australia: Victoria
MT451213,29802,Australia: Victoria
MT451214,29807,Australia: Victoria
MT451215,29806,Australia: Victoria
MT451216,29806,Australia: Victoria
MT451217,29801,Australia: Victoria
MT451218,29833,Australia: Victoria
MT451219,29823,Australia: Victoria
MT451220,29801,Australia: Victoria
MT451221,29841,Australia: Victoria
MT451222,29787,Australia: Victoria
MT451223,29782,Australia: Victoria
MT451224,29797,Australia: Victoria
MT451225,29804,Australia: Victoria
MT451226,29818,Australia: Victoria
MT451227,29803,Australia: Victoria
MT451228,29795,Australia: Victoria
MT451229,29792,Australia: Victoria
MT451230,29798,Australia: Victoria
MT451231,29807,Australia: Victoria
MT451232,29798,Australia: Victoria
MT451233,29800,Australia: Victoria
MT451234,29793,Australia: Victoria
MT451235,29794,Australia: Victoria
MT451236,29802,Australia: Victoria
MT451237,29799,Australia: Victoria
MT451238,29799,Australia: Victoria
MT451239,29798,Australia: Victoria
MT451240,29793,Australia: Victoria
MT451241,29801,Australia: Victoria
MT451242,29813,Australia: Victoria
MT451243,29787,Australia: Victoria
MT451244,29805,Australia: Victoria
MT451245,29803,Australia: Victoria
MT451246,29828,Australia: Victoria
MT451247,29802,Australia: Victoria
MT451248,29805,Australia: Victoria
MT451249,29800,Australia: Victoria
MT451250,29821,Australia: Victoria
MT451251,29602,Australia: Victoria
MT451252,29813,Australia: Victoria
MT451253,29807,Australia: Victoria
MT451254,29834,Australia: Victoria
MT451255,29805,Australia: Victoria
MT451256,29813,Australia: Victoria
MT451257,29798,Australia: Victoria
MT451258,29843,Australia: Victoria
MT451259,29804,Australia: Victoria
MT451260,29798,Australia: Victoria
MT451261,29844,Australia: Victoria
MT451262,29792,Australia: Victoria
MT451263,29807,Australia: Victoria
MT451264,29798,Australia: Victoria
MT451265,29807,Australia: Victoria
MT451266,29788,Australia: Victoria
MT451267,29784,Australia: Victoria
MT451268,29798,Australia: Victoria
MT451269,29806,Australia: Victoria
MT451270,29832,Australia: Victoria
MT451271,29797,Australia: Victoria
MT451272,29802,Australia: Victoria
MT451273,29797,Australia: Victoria
MT451274,29804,Australia: Victoria
MT451275,29806,Australia: Victoria
MT451276,29800,Australia: Victoria
MT451277,29803,Australia: Victoria
MT451278,29801,Australia: Victoria
MT451279,29803,Australia: Victoria
MT451280,29819,Australia: Victoria
MT451281,29800,Australia: Victoria
MT451282,29797,Australia: Victoria
MT451283,29798,Australia: Victoria
MT451284,29799,Australia: Victoria
MT451285,29804,Australia: Victoria
MT451286,29812,Australia: Victoria
MT451287,29802,Australia: Victoria
MT451288,29804,Australia: Victoria
MT451289,29803,Australia: Victoria
MT451290,29806,Australia: Victoria
MT451291,29806,Australia: Victoria
MT451292,29786,Australia: Victoria
MT451293,29812,Australia: Victoria
MT451294,29782,Australia: Victoria
MT451295,29801,Australia: Victoria
MT451296,29789,Australia: Victoria
MT451297,29792,Australia: Victoria
MT451298,29785,Australia: Victoria
MT451299,29804,Australia: Victoria
MT451300,29791,Australia: Victoria
MT451301,29807,Australia: Victoria
MT451302,29799,Australia: Victoria
MT451303,29812,Australia: Victoria
MT451304,29803,Australia: Victoria
MT451305,29789,Australia: Victoria
MT451306,29785,Australia: Victoria
MT451307,29783,Australia: Victoria
MT451308,29803,Australia: Victoria
MT451309,29799,Australia: Victoria
MT451310,29807,Australia: Victoria
MT451311,29808,Australia: Victoria
MT451312,29787,Australia: Victoria
MT451313,29795,Australia: Victoria
MT451314,29812,Australia: Victoria
MT451315,29812,Australia: Victoria
MT451316,29800,Australia: Victoria
MT451317,29812,Australia: Victoria
MT451318,29812,Australia: Victoria
MT451319,29809,Australia: Victoria
MT451320,29787,Australia: Victoria
MT451321,29802,Australia: Victoria
MT451322,29797,Australia: Victoria
MT451323,29813,Australia: Victoria
MT451324,29812,Australia: Victoria
MT451325,29798,Australia: Victoria
MT451326,29804,Australia: Victoria
MT451327,29778,Australia: Victoria
MT451328,29812,Australia: Victoria
MT451329,29776,Australia: Victoria
MT451330,29788,Australia: Victoria
MT451331,29796,Australia: Victoria
MT451332,29804,Australia: Victoria
MT451333,29802,Australia: Victoria
MT451334,29797,Australia: Victoria
MT451335,29795,Australia: Victoria
MT451336,29795,Australia: Victoria
MT451337,29792,Australia: Victoria
MT451338,29793,Australia: Victoria
MT451339,29787,Australia: Victoria
MT451340,29787,Australia: Victoria
MT451341,29806,Australia: Victoria
MT451342,29782,Australia: Victoria
MT451343,29787,Australia: Victoria
MT451344,29821,Australia: Victoria
MT451345,29799,Australia: Victoria
MT451346,29804,Australia: Victoria
MT451347,29793,Australia: Victoria
MT451348,29798,Australia: Victoria
MT451349,29794,Australia: Victoria
MT451350,29812,Australia: Victoria
MT451351,29786,Australia: Victoria
MT451352,29788,Australia: Victoria
MT451353,29805,Australia: Victoria
MT451354,29812,Australia: Victoria
MT451355,29814,Australia: Victoria
MT451356,29812,Australia: Victoria
MT451357,29787,Australia: Victoria
MT451358,29804,Australia: Victoria
MT451359,29782,Australia: Victoria
MT451360,29801,Australia: Victoria
MT451361,29808,Australia: Victoria
MT451362,29797,Australia: Victoria
MT451363,29797,Australia: Victoria
MT451364,29813,Australia: Victoria
MT451365,29804,Australia: Victoria
MT451366,29812,Australia: Victoria
MT451367,29812,Australia: Victoria
MT451368,29803,Australia: Victoria
MT451369,29802,Australia: Victoria
MT451370,29806,Australia: Victoria
MT451371,29812,Australia: Victoria
MT451372,29834,Australia: Victoria
MT451373,29802,Australia: Victoria
MT451374,29802,Australia: Victoria
MT451375,29812,Australia: Victoria
MT451376,29799,Australia: Victoria
MT451377,29812,Australia: Victoria
MT451378,29813,Australia: Victoria
MT451379,29813,Australia: Victoria
MT451380,29788,Australia: Victoria
MT451381,29793,Australia: Victoria
MT451382,29812,Australia: Victoria
MT451383,29812,Australia: Victoria
MT451384,29782,Australia: Victoria
MT451385,29806,Australia: Victoria
MT451386,29797,Australia: Victoria
MT451387,29803,Australia: Victoria
MT451388,29802,Australia: Victoria
MT451389,29811,Australia: Victoria
MT451390,29812,Australia: Victoria
MT451391,29812,Australia: Victoria
MT451392,29811,Australia: Victoria
MT451393,29804,Australia: Victoria
MT451394,29813,Australia: Victoria
MT451395,29812,Australia: Victoria
MT451396,29810,Australia: Victoria
MT451397,29810,Australia: Victoria
MT451398,29800,Australia: Victoria
MT451399,29806,Australia: Victoria
MT451400,29810,Australia: Victoria
MT451401,29807,Australia: Victoria
MT451402,29812,Australia: Victoria
MT451403,29813,Australia: Victoria
MT451404,29807,Australia: Victoria
MT451405,29812,Australia: Victoria
MT451406,29807,Australia: Victoria
MT451407,29788,Australia: Victoria
MT451408,29802,Australia: Victoria
MT451409,29811,Australia: Victoria
MT451410,29808,Australia: Victoria
MT451411,29812,Australia: Victoria
MT451412,29813,Australia: Victoria
MT451413,29804,Australia: Victoria
MT451414,29814,Australia: Victoria
MT451415,29812,Australia: Victoria
MT451416,29817,Australia: Victoria
MT451417,29797,Australia: Victoria
MT451418,29813,Australia: Victoria
MT451419,29813,Australia: Victoria
MT451420,29813,Australia: Victoria
MT451421,29802,Australia: Victoria
MT451422,29810,Australia: Victoria
MT451423,29817,Australia: Victoria
MT451424,29812,Australia: Victoria
MT451425,29812,Australia: Victoria
MT451426,29812,Australia: Victoria
MT451427,29807,Australia: Victoria
MT451428,29812,Australia: Victoria
MT451429,29812,Australia: Victoria
MT451430,29812,Australia: Victoria
MT451431,29812,Australia: Victoria
MT451432,29810,Australia: Victoria
MT451433,29810,Australia: Victoria
MT451434,29812,Australia: Victoria
MT451435,29836,Australia: Victoria
MT451436,29813,Australia: Victoria
MT451437,29814,Australia: Victoria
MT451438,29808,Australia: Victoria
MT451439,29812,Australia: Victoria
MT451440,29815,Australia: Victoria
MT451441,29812,Australia: Victoria
MT451442,29850,Australia: Victoria
MT451443,29789,Australia: Victoria
MT451444,29523,Australia: Victoria
MT451445,29523,Australia: Victoria
MT451446,29802,Australia: Victoria
MT451447,29813,Australia: Victoria
MT451448,29812,Australia: Victoria
MT451449,29812,Australia: Victoria
MT451450,29787,Australia: Victoria
MT451451,29797,Australia: Victoria
MT451452,29802,Australia: Victoria
MT451453,29781,Australia: Victoria
MT451454,29782,Australia: Victoria
MT451455,29803,Australia: Victoria
MT451456,29841,Australia: Victoria
MT451457,29804,Australia: Victoria
MT451458,29802,Australia: Victoria
MT451459,29813,Australia: Victoria
MT451460,29804,Australia: Victoria
MT451461,29802,Australia: Victoria
MT451462,29815,Australia: Victoria
MT451463,29791,Australia: Victoria
MT451464,29804,Australia: Victoria
MT451465,29815,Australia: Victoria
MT451466,29807,Australia: Victoria
MT451467,29807,Australia: Victoria
MT451468,29789,Australia: Victoria
MT451469,29802,Australia: Victoria
MT451470,29813,Australia: Victoria
MT451471,29797,Australia: Victoria
MT451472,29806,Australia: Victoria
MT451473,29804,Australia: Victoria
MT451474,29814,Australia: Victoria
MT451475,29828,Australia: Victoria
MT451476,29837,Australia: Victoria
MT451477,29842,Australia: Victoria
MT451478,29814,Australia: Victoria
MT451479,29811,Australia: Victoria
MT451480,29794,Australia: Victoria
MT451481,29802,Australia: Victoria
MT451482,29812,Australia: Victoria
MT451483,29802,Australia: Victoria
MT451484,29797,Australia: Victoria
MT451485,29849,Australia: Victoria
MT451486,29798,Australia: Victoria
MT451487,29802,Australia: Victoria
MT451488,29814,Australia: Victoria
MT451489,29797,Australia: Victoria
MT451490,29804,Australia: Victoria
MT451491,29806,Australia: Victoria
MT451492,29810,Australia: Victoria
MT451493,29810,Australia: Victoria
MT451494,29812,Australia: Victoria
MT451495,29796,Australia: Victoria
MT451496,29812,Australia: Victoria
MT451497,29812,Australia: Victoria
MT451498,29812,Australia: Victoria
MT451499,29806,Australia: Victoria
MT451500,29832,Australia: Victoria
MT451501,29799,Australia: Victoria
MT451502,29794,Australia: Victoria
MT451503,29806,Australia: Victoria
MT451504,29812,Australia: Victoria
MT451505,29812,Australia: Victoria
MT451506,29806,Australia: Victoria
MT451507,29812,Australia: Victoria
MT451508,29807,Australia: Victoria
MT451509,29812,Australia: Victoria
MT451510,29812,Australia: Victoria
MT451511,29812,Australia: Victoria
MT451512,29806,Australia: Victoria
MT451513,29812,Australia: Victoria
MT451514,29812,Australia: Victoria
MT451515,29812,Australia: Victoria
MT451516,29800,Australia: Victoria
MT451517,29812,Australia: Victoria
MT451518,29807,Australia: Victoria
MT451519,29807,Australia: Victoria
MT451520,29813,Australia: Victoria
MT451521,29812,Australia: Victoria
MT451522,29815,Australia: Victoria
MT451523,29812,Australia: Victoria
MT451524,29794,Australia: Victoria
MT451525,29812,Australia: Victoria
MT451526,29794,Australia: Victoria
MT451527,29813,Australia: Victoria
MT451528,29804,Australia: Victoria
MT451529,29814,Australia: Victoria
MT451530,29796,Australia: Victoria
MT451531,29812,Australia: Victoria
MT451532,29813,Australia: Victoria
MT451533,29812,Australia: Victoria
MT451534,29812,Australia: Victoria
MT451535,29812,Australia: Victoria
MT451536,29813,Australia: Victoria
MT451537,29812,Australia: Victoria
MT451538,29802,Australia: Victoria
MT451539,29812,Australia: Victoria
MT451540,29808,Australia: Victoria
MT451541,29813,Australia: Victoria
MT451542,29674,Australia: Victoria
MT451543,29800,Australia: Victoria
MT451544,29812,Australia: Victoria
MT451545,29806,Australia: Victoria
MT451546,29805,Australia: Victoria
MT451547,29812,Australia: Victoria
MT451548,29807,Australia: Victoria
MT451549,29806,Australia: Victoria
MT451550,29809,Australia: Victoria
MT451551,29806,Australia: Victoria
MT451552,29807,Australia: Victoria
MT451553,29812,Australia: Victoria
MT451554,29800,Australia: Victoria
MT451555,29806,Australia: Victoria
MT451556,29810,Australia: Victoria
MT451557,29812,Australia: Victoria
MT451558,29809,Australia: Victoria
MT451559,29812,Australia: Victoria
MT451560,29812,Australia: Victoria
MT451561,29813,Australia: Victoria
MT451562,29805,Australia: Victoria
MT451563,29802,Australia: Victoria
MT451564,29813,Australia: Victoria
MT451565,29807,Australia: Victoria
MT451566,29827,Australia: Victoria
MT451567,29814,Australia: Victoria
MT451568,29815,Australia: Victoria
MT451569,29813,Australia: Victoria
MT451570,29806,Australia: Victoria
MT451571,29818,Australia: Victoria
MT451572,29807,Australia: Victoria
MT451573,29807,Australia: Victoria
MT451574,29804,Australia: Victoria
MT451575,29817,Australia: Victoria
MT451576,29780,Australia: Victoria
MT451577,29793,Australia: Victoria
MT451578,29852,Australia: Victoria
MT451579,29812,Australia: Victoria
MT451580,29830,Australia: Victoria
MT451581,29815,Australia: Victoria
MT451582,29816,Australia: Victoria
MT451583,29814,Australia: Victoria
MT451584,29817,Australia: Victoria
MT451585,29843,Australia: Victoria
MT451586,29839,Australia: Victoria
MT451587,29816,Australia: Victoria
MT451588,29782,Australia: Victoria
MT451589,29814,Australia: Victoria
MT451590,29826,Australia: Victoria
MT451591,29855,Australia: Victoria
MT451592,29816,Australia: Victoria
MT451593,29817,Australia: Victoria
MT451594,29816,Australia: Victoria
MT451595,29794,Australia: Victoria
MT451596,29812,Australia: Victoria
MT451597,29824,Australia: Victoria
MT451598,29791,Australia: Victoria
MT451599,29840,Australia: Victoria
MT451600,29807,Australia: Victoria
MT451601,29812,Australia: Victoria
MT451602,29818,Australia: Victoria
MT451603,29816,Australia: Victoria
MT451604,29815,Australia: Victoria
MT451605,29804,Australia: Victoria
MT451606,29666,Australia: Victoria
MT451607,29818,Australia: Victoria
MT451608,29817,Australia: Victoria
MT451609,29816,Australia: Victoria
MT451610,29814,Australia: Victoria
MT451611,29818,Australia: Victoria
MT451612,29837,Australia: Victoria
MT451613,29841,Australia: Victoria
MT451614,29809,Australia: Victoria
MT451615,29816,Australia: Victoria
MT451616,29842,Australia: Victoria
MT451617,29795,Australia: Victoria
MT451618,29804,Australia: Victoria
MT451619,29828,Australia: Victoria
MT451620,29815,Australia: Victoria
MT451621,29818,Australia: Victoria
MT451622,29808,Australia: Victoria
MT451623,29812,Australia: Victoria
MT451624,29814,Australia: Victoria
MT451625,29814,Australia: Victoria
MT451626,29798,Australia: Victoria
MT451627,29795,Australia: Victoria
MT451628,29807,Australia: Victoria
MT451629,29812,Australia: Victoria
MT451630,29798,Australia: Victoria
MT451631,29809,Australia: Victoria
MT451632,29808,Australia: Victoria
MT451633,29804,Australia: Victoria
MT451634,29796,Australia: Victoria
MT451635,29802,Australia: Victoria
MT451636,29806,Australia: Victoria
MT451637,29798,Australia: Victoria
MT451638,29812,Australia: Victoria
MT451639,29782,Australia: Victoria
MT451640,29813,Australia: Victoria
MT451641,29815,Australia: Victoria
MT451642,29806,Australia: Victoria
MT451643,29787,Australia: Victoria
MT451644,29812,Australia: Victoria
MT451645,29812,Australia: Victoria
MT451646,29812,Australia: Victoria
MT451647,29807,Australia: Victoria
MT451648,29795,Australia: Victoria
MT451649,29793,Australia: Victoria
MT451650,29828,Australia: Victoria
MT451651,29809,Australia: Victoria
MT451652,29802,Australia: Victoria
MT451653,29811,Australia: Victoria
MT451654,29783,Australia: Victoria
MT451655,29813,Australia: Victoria
MT451656,29791,Australia: Victoria
MT451657,29813,Australia: Victoria
MT451658,29788,Australia: Victoria
MT451659,29797,Australia: Victoria
MT451660,29789,Australia: Victoria
MT451661,29783,Australia: Victoria
MT451662,29796,Australia: Victoria
MT451663,29782,Australia: Victoria
MT451664,29806,Australia: Victoria
MT451665,29801,Australia: Victoria
MT451666,29832,Australia: Victoria
MT451667,29835,Australia: Victoria
MT451668,29847,Australia: Victoria
MT451669,29813,Australia: Victoria
MT451670,29802,Australia: Victoria
MT451671,29806,Australia: Victoria
MT451672,29771,Australia: Victoria
MT451673,29791,Australia: Victoria
MT451674,29814,Australia: Victoria
MT451675,29846,Australia: Victoria
MT451676,29812,Australia: Victoria
MT451677,29800,Australia: Victoria
MT451678,29794,Australia: Victoria
MT451679,29818,Australia: Victoria
MT451680,29812,Australia: Victoria
MT451681,29812,Australia: Victoria
MT451682,29815,Australia: Victoria
MT451683,29813,Australia: Victoria
MT451684,29806,Australia: Victoria
MT451685,29797,Australia: Victoria
MT451686,29812,Australia: Victoria
MT451687,29797,Australia: Victoria
MT451688,29796,Australia: Victoria
MT451689,29802,Australia: Victoria
MT451690,29806,Australia: Victoria
MT451691,29791,Australia: Victoria
MT451692,29806,Australia: Victoria
MT451693,29804,Australia: Victoria
MT451694,29812,Australia: Victoria
MT451695,29797,Australia: Victoria
MT451696,29814,Australia: Victoria
MT451697,29814,Australia: Victoria
MT451698,29797,Australia: Victoria
MT451699,29813,Australia: Victoria
MT451700,29744,Australia: Victoria
MT451701,29720,Australia: Victoria
MT451702,29812,Australia: Victoria
MT451703,29849,Australia: Victoria
MT451704,29810,Australia: Victoria
MT451705,29819,Australia: Victoria
MT451706,29788,Australia: Victoria
MT451707,29789,Australia: Victoria
MT451708,29815,Australia: Victoria
MT451709,29809,Australia: Victoria
MT451710,29814,Australia: Victoria
MT451711,29818,Australia: Victoria
MT451712,29816,Australia: Victoria
MT451713,29815,Australia: Victoria
MT451714,29814,Australia: Victoria
MT451715,29804,Australia: Victoria
MT451716,29849,Australia: Victoria
MT451717,29796,Australia: Victoria
MT451718,29812,Australia: Victoria
MT451719,29788,Australia: Victoria
MT451720,29797,Australia: Victoria
MT451721,29782,Australia: Victoria
MT451722,29841,Australia: Victoria
MT451723,29806,Australia: Victoria
MT451724,29814,Australia: Victoria
MT451725,29797,Australia: Victoria
MT451726,29816,Australia: Victoria
MT451727,29788,Australia: Victoria
MT451728,29812,Australia: Victoria
MT451729,29788,Australia: Victoria
MT451730,29814,Australia: Victoria
MT451731,29812,Australia: Victoria
MT451732,29798,Australia: Victoria
MT451733,29817,Australia: Victoria
MT451734,29814,Australia: Victoria
MT451735,29802,Australia: Victoria
MT451736,29815,Australia: Victoria
MT451737,29812,Australia: Victoria
MT451738,29794,Australia: Victoria
MT451739,29787,Australia: Victoria
MT451740,29812,Australia: Victoria
MT451741,29788,Australia: Victoria
MT451742,29815,Australia: Victoria
MT451743,29797,Australia: Victoria
MT451744,29797,Australia: Victoria
MT451745,29802,Australia: Victoria
